"id_cell","Layer","radius","centroidx","centroidy","n_vertices","vert1x","vert2x","vert3x","vert4x","vert5x","vert6x","vert7x","vert8x","vert9x","vert10x","vert11x","vert1y","vert2y","vert3y","vert4y","vert5y","vert6y","vert7y","vert8y","vert9y","vert10y","vert11y"
101,1,0.795774715459477,9.57403,12.524907,7,9.177497,8.785534,8.802958,8.819188,9.470753,10.765121,10.759416,NA,NA,NA,NA,13.467422,13.38883,12.887292,12.861556,12.119388,12.401345,12.52963,NA,NA,NA,NA
102,1,0.795774715459477,9.685377,4.343154,7,10.562656,9.192332,8.854748,9.028491,9.055831,10.165978,10.55828,NA,NA,NA,NA,5.019997,5.171835,4.587633,4.066653,4.006025,3.714756,4.373076,NA,NA,NA,NA
103,1,0.795774715459477,6.430698,4.331346,8,6.607747,5.640243,5.562656,5.55828,5.782862,7.008072,7.031119,7.073904,NA,NA,NA,5.034503,5.099332,5.019997,4.373076,4.226437,3.768018,3.77592,3.929125,NA,NA,NA
104,1,0.795774715459477,9.152238,7.778901,4,9.797227,9.446322,8.675354,9.972408,NA,NA,NA,NA,NA,NA,NA,8.442303,8.684007,7.079398,7.819879,NA,NA,NA,NA,NA,NA,NA
105,1,0.795774715459477,8.208728,18.849114,4,8.318146,8.366295,7.764786,8.112266,NA,NA,NA,NA,NA,NA,NA,18.800252,18.903353,18.786037,18.571911,NA,NA,NA,NA,NA,NA,NA
106,1,0.795774715459477,7.59548,19.25216,5,8.446212,6.133333,6.526496,7.437282,7.736748,NA,NA,NA,NA,NA,NA,20,20,19.372508,18.696341,18.801382,NA,NA,NA,NA,NA,NA
107,1,0.795774715459477,8.682942,14.797106,4,8.790963,8.288234,8.576373,8.855096,NA,NA,NA,NA,NA,NA,NA,14.780805,15.059379,14.068842,14.519911,NA,NA,NA,NA,NA,NA,NA
108,1,0.795774715459477,5.673333,14.664918,6,6.335168,6.156889,5.610151,5.37845,5.445211,6.038164,NA,NA,NA,NA,NA,15.117243,15.375307,15.273416,15.057982,14.622767,14.053001,NA,NA,NA,NA,NA
109,1,0.795774715459477,8.284961,10.715226,8,8.771058,8.481728,8.026919,7.981564,7.86047,7.798649,7.797906,8.752772,NA,NA,NA,11.109618,11.39843,11.57509,11.569255,11.497112,11.455029,10.1952,9.430662,NA,NA,NA
110,1,0.795774715459477,8.525324,0.045459,5,9.21384,7.68814,7.176474,7.127817,9.207751,NA,NA,NA,NA,NA,NA,0.466128,0.68385,0.242173,0,0,NA,NA,NA,NA,NA,NA
111,1,0.795774715459477,7.288709,12.178749,5,7.161527,6.899923,7.537235,7.798649,7.86047,NA,NA,NA,NA,NA,NA,12.440623,12.238845,11.450963,11.455029,11.497112,NA,NA,NA,NA,NA,NA
112,1,0.795774715459477,8.595561,16.736031,5,9.305153,9.213122,8.042521,8.312394,9.071858,NA,NA,NA,NA,NA,NA,16.885846,17.364857,17.445793,16.082774,16.1752,NA,NA,NA,NA,NA,NA
113,1,0.795774715459477,9.673361,15.030451,5,10.077981,9.785066,9.266775,9.288189,9.70074,NA,NA,NA,NA,NA,NA,14.978821,15.2586,14.978494,14.886619,14.510064,NA,NA,NA,NA,NA,NA
114,1,0.795774715459477,6.277144,9.054631,4,6.486497,5.902243,5.706899,6.250311,NA,NA,NA,NA,NA,NA,NA,9.842321,9.985617,9.046637,8.734319,NA,NA,NA,NA,NA,NA,NA
115,1,0.795774715459477,7.311464,10.7158,5,7.798649,7.537235,6.923141,7.053718,7.797906,NA,NA,NA,NA,NA,NA,11.455029,11.450963,11.215159,10.137838,10.1952,NA,NA,NA,NA,NA,NA
116,1,0.795774715459477,9.700073,10.747534,4,9.440927,9.432025,9.553976,10.59943,NA,NA,NA,NA,NA,NA,NA,11.177401,11.171786,9.885017,10.232338,NA,NA,NA,NA,NA,NA,NA
117,1,0.795774715459477,9.891132,0.027617,5,10.090666,9.383841,9.21384,9.207751,10.548631,NA,NA,NA,NA,NA,NA,0.797731,0.666629,0.466128,0,0,NA,NA,NA,NA,NA,NA
118,1,0.795774715459477,5.587437,7.113319,6,6.500841,5.996441,5.065564,5.043387,5.7176,5.901118,NA,NA,NA,NA,NA,7.415049,7.628654,7.718504,6.597842,6.199781,6.326599,NA,NA,NA,NA,NA
119,1,0.795774715459477,7.374985,12.242662,4,7.544764,7.161527,7.86047,7.981564,NA,NA,NA,NA,NA,NA,NA,12.870306,12.440623,11.497112,11.569255,NA,NA,NA,NA,NA,NA,NA
120,1,0.795774715459477,7.801664,16.578843,8,8.042521,8.018173,7.408511,6.911722,6.702602,6.865822,8.265414,8.312394,NA,NA,NA,17.445793,17.460239,17.49662,17.262527,16.637999,16.506264,16.041103,16.082774,NA,NA,NA
121,1,0.795774715459477,9.520157,7.13444,6,10.065564,9.972408,8.675354,8.652986,9.773024,10.043387,NA,NA,NA,NA,NA,7.718504,7.819879,7.079398,7.061706,6.526141,6.597842,NA,NA,NA,NA,NA
122,1,0.795774715459477,5.693551,8.212703,6,5.904555,4.923288,4.797227,4.972408,5.065564,5.996441,NA,NA,NA,NA,NA,8.151215,8.502037,8.442303,7.819879,7.718504,7.628654,NA,NA,NA,NA,NA
123,1,0.795774715459477,9.944459,11.469518,5,10.794754,9.538739,9.511294,10.865036,10.96441,NA,NA,NA,NA,NA,NA,12.254281,11.435987,11.26732,11.177865,11.383402,NA,NA,NA,NA,NA,NA
124,1,0.795774715459477,9.733341,11.793566,6,10.794754,10.79295,10.765121,9.470753,9.379547,9.538739,NA,NA,NA,NA,NA,12.254281,12.327921,12.401345,12.119388,11.895247,11.435987,NA,NA,NA,NA,NA
125,1,0.795774715459477,5.412188,14.393146,4,5.445211,4.900313,6.036987,6.038164,NA,NA,NA,NA,NA,NA,NA,14.622767,14.089262,13.788232,14.053001,NA,NA,NA,NA,NA,NA,NA
126,1,0.795774715459477,7.571059,7.899461,7,8.254636,7.203282,6.908268,6.669124,7.751493,7.967708,8.240256,NA,NA,NA,NA,8.831424,8.724199,8.409395,7.476013,6.836766,6.729221,7.003752,NA,NA,NA,NA
127,1,0.795774715459477,6.951017,18.384079,5,7.437282,6.526496,6.585471,6.911722,7.408511,NA,NA,NA,NA,NA,NA,18.696341,19.372508,17.59743,17.262527,17.49662,NA,NA,NA,NA,NA,NA
128,1,0.795774715459477,9.528691,19.251406,6,10.999742,8.615216,8.750745,9.142571,9.834906,10.009376,NA,NA,NA,NA,NA,20,20,19.495545,18.637629,18.143825,18.182042,NA,NA,NA,NA,NA
129,1,0.795774715459477,7.234848,4.670471,4,7.405922,6.607747,7.073904,7.899214,NA,NA,NA,NA,NA,NA,NA,5.556125,5.034503,3.929125,4.604205,NA,NA,NA,NA,NA,NA,NA
130,1,0.795774715459477,9.180021,14.489952,9,9.742976,9.70074,9.288189,8.855096,8.576373,8.536893,8.718103,8.785534,9.177497,NA,NA,14.092379,14.510064,14.886619,14.519911,14.068842,13.754919,13.426298,13.38883,13.467422,NA,NA
131,1,0.795774715459477,8.687978,18.072691,7,9.834906,9.142571,8.683573,8.321057,8.018173,8.042521,9.213122,NA,NA,NA,NA,18.143825,18.637629,18.459389,18.27926,17.460239,17.445793,17.364857,NA,NA,NA,NA
132,1,0.795774715459477,9.055276,12.069482,4,8.819188,8.960191,9.379547,9.470753,NA,NA,NA,NA,NA,NA,NA,12.861556,11.798352,11.895247,12.119388,NA,NA,NA,NA,NA,NA,NA
133,1,0.795774715459477,6.940541,12.630146,9,7.544764,7.552421,6.681388,6.240322,5.759416,5.765121,5.79295,6.899923,7.161527,NA,NA,12.870306,12.924547,13.489809,13.421192,12.52963,12.401345,12.327921,12.238845,12.440623,NA,NA
134,1,0.795774715459477,8.425849,18.747717,5,8.750745,8.366295,8.318146,8.683573,9.142571,NA,NA,NA,NA,NA,NA,19.495545,18.903353,18.800252,18.459389,18.637629,NA,NA,NA,NA,NA,NA
135,1,0.795774715459477,5.019742,17.009655,7,5.096355,5.009376,4.834906,4.213122,4.305153,4.723622,5.518519,NA,NA,NA,NA,18.107941,18.182042,18.143825,17.364857,16.885846,16.739953,16.770269,NA,NA,NA,NA
136,1,0.795774715459477,9.16458,11.596418,8,9.538739,9.379547,8.960191,8.481728,8.771058,9.432025,9.440927,9.511294,NA,NA,NA,11.435987,11.895247,11.798352,11.39843,11.109618,11.171786,11.177401,11.26732,NA,NA,NA
137,1,0.795774715459477,5.036671,16.428078,4,5.638776,4.885129,5.023472,5.113158,NA,NA,NA,NA,NA,NA,NA,16.435588,16.467259,16.054917,16.050651,NA,NA,NA,NA,NA,NA,NA
138,1,0.795774715459477,6.038295,2.274372,6,6.733704,6.290718,5.707743,5.336775,5.562831,6.286931,NA,NA,NA,NA,NA,2.153132,2.422148,2.43091,1.85374,1.469379,1.391532,NA,NA,NA,NA,NA
139,1,0.795774715459477,9.533007,15.290155,5,9.764499,9.283363,9.09082,9.266775,9.785066,NA,NA,NA,NA,NA,NA,15.366523,15.908341,15.237146,14.978494,15.2586,NA,NA,NA,NA,NA,NA
140,1,0.795774715459477,8.058893,12.472269,7,8.802958,8.785534,8.718103,7.552421,7.544764,7.981564,8.026919,NA,NA,NA,NA,12.887292,13.38883,13.426298,12.924547,12.870306,11.569255,11.57509,NA,NA,NA,NA
141,1,0.795774715459477,6.897796,2.968932,6,7.492263,7.031119,7.008072,6.431942,6.855715,7.497282,NA,NA,NA,NA,NA,3.332022,3.77592,3.768018,3.236288,2.250549,2.851952,NA,NA,NA,NA,NA
142,1,0.795774715459477,7.178858,1.605289,6,7.999816,6.855028,6.733704,6.286931,7.176474,7.68814,NA,NA,NA,NA,NA,1.540494,2.248684,2.153132,1.391532,0.242173,0.68385,NA,NA,NA,NA,NA
143,1,0.795774715459477,5.187155,9.281391,11,5.902243,5.666222,5.59943,4.553976,3.784349,3.774586,4.446322,4.797227,4.923288,5.443795,5.706899,9.985617,10.24289,10.232338,9.885017,9.377441,9.293574,8.684007,8.442303,8.502037,8.758932,9.046637
144,1,0.795774715459477,9.8677,15.587363,5,9.708139,9.283347,9.283363,9.764499,10.007812,NA,NA,NA,NA,NA,NA,15.953374,15.9086,15.908341,15.366523,15.531491,NA,NA,NA,NA,NA,NA
145,1,0.795774715459477,7.158756,14.670559,5,7.336464,6.619108,7.180003,7.607549,7.620046,NA,NA,NA,NA,NA,NA,15.171287,15.039536,14.065121,14.230691,14.495316,NA,NA,NA,NA,NA,NA
146,1,0.795774715459477,9.787883,16.344609,7,9.885129,9.723622,9.305153,9.071858,9.283347,9.708139,10.023472,NA,NA,NA,NA,16.467259,16.739953,16.885846,16.1752,15.9086,15.953374,16.054917,NA,NA,NA,NA
147,1,0.795774715459477,9.438775,3.40325,6,10.165978,9.055831,8.82204,9.162765,9.992183,10.205188,NA,NA,NA,NA,NA,3.714756,4.006025,3.311255,2.885252,3.11384,3.399892,NA,NA,NA,NA,NA
148,1,0.795774715459477,8.199894,18.894407,6,8.750745,8.615216,8.446212,7.736748,7.764786,8.366295,NA,NA,NA,NA,NA,19.495545,20,20,18.801382,18.786037,18.903353,NA,NA,NA,NA,NA
149,1,0.795774715459477,9.854833,5.872477,7,10.7176,10.043387,9.773024,9.071673,9.192332,10.562656,10.640243,NA,NA,NA,NA,6.199781,6.597842,6.526141,5.457418,5.171835,5.019997,5.099332,NA,NA,NA,NA
150,1,0.795774715459477,8.094191,2.981441,6,8.545232,7.983394,7.492263,7.497282,8.00238,8.22943,NA,NA,NA,NA,NA,3.254579,3.466149,3.332022,2.851952,2.495512,2.623827,NA,NA,NA,NA,NA
151,1,0.795774715459477,6.667136,14.387572,7,6.619108,6.335168,6.038164,6.036987,6.240322,6.681388,7.180003,NA,NA,NA,NA,15.039536,15.117243,14.053001,13.788232,13.421192,13.489809,14.065121,NA,NA,NA,NA
152,1,0.795774715459477,6.733741,6.481719,5,6.669124,6.500841,5.901118,6.303531,7.751493,NA,NA,NA,NA,NA,NA,7.476013,7.415049,6.326599,6.211616,6.836766,NA,NA,NA,NA,NA,NA
153,1,0.795774715459477,6.992427,15.57619,8,6.865822,6.702602,6.344417,6.156889,6.335168,6.619108,7.336464,7.481459,NA,NA,NA,16.506264,16.637999,16.380984,15.375307,15.117243,15.039536,15.171287,15.361659,NA,NA,NA
154,1,0.795774715459477,8.923464,7.88882,6,9.446322,8.774586,8.254636,8.240256,8.652986,8.675354,NA,NA,NA,NA,NA,8.684007,9.293574,8.831424,7.003752,7.061706,7.079398,NA,NA,NA,NA,NA
155,1,0.795774715459477,5.194682,13.571857,6,6.036987,4.900313,4.742976,4.177497,5.759416,6.240322,NA,NA,NA,NA,NA,13.788232,14.089262,14.092379,13.467422,12.52963,13.421192,NA,NA,NA,NA,NA
156,1,0.795774715459477,8.743977,15.516501,9,9.283363,9.283347,9.071858,8.312394,8.265414,8.1015,8.296891,8.837871,9.09082,NA,NA,15.908341,15.9086,16.1752,16.082774,16.041103,15.523931,15.206192,15.186215,15.237146,NA,NA
157,1,0.795774715459477,8.386384,3.757381,6,9.055831,9.028491,8.066593,7.983394,8.545232,8.82204,NA,NA,NA,NA,NA,4.006025,4.066653,3.718671,3.466149,3.254579,3.311255,NA,NA,NA,NA,NA
158,1,0.795774715459477,5.856322,0.581716,6,6.286931,5.562831,5.090666,5.548631,7.127817,7.176474,NA,NA,NA,NA,NA,1.391532,1.469379,0.797731,0,0,0.242173,NA,NA,NA,NA,NA
159,1,0.795774715459477,6.30544,2.714276,7,6.431942,6.297566,5.948002,6.290718,6.733704,6.855028,6.855715,NA,NA,NA,NA,3.236288,3.222592,3.079842,2.422148,2.153132,2.248684,2.250549,NA,NA,NA,NA
160,1,0.795774715459477,7.572065,13.603284,6,8.536893,7.607549,7.180003,6.681388,7.552421,8.718103,NA,NA,NA,NA,NA,13.754919,14.230691,14.065121,13.489809,12.924547,13.426298,NA,NA,NA,NA,NA
161,1,0.795774715459477,8.378036,18.696459,4,8.318146,8.112266,8.321057,8.683573,NA,NA,NA,NA,NA,NA,NA,18.800252,18.571911,18.27926,18.459389,NA,NA,NA,NA,NA,NA,NA
162,1,0.795774715459477,9.914086,11.009882,5,10.865036,9.511294,9.440927,10.59943,10.666222,NA,NA,NA,NA,NA,NA,11.177865,11.26732,11.177401,10.232338,10.24289,NA,NA,NA,NA,NA,NA
163,1,0.795774715459477,8.797721,12.035325,5,8.819188,8.802958,8.026919,8.481728,8.960191,NA,NA,NA,NA,NA,NA,12.861556,12.887292,11.57509,11.39843,11.798352,NA,NA,NA,NA,NA,NA
164,1,0.795774715459477,7.832442,3.93989,7,8.140894,7.899214,7.073904,7.031119,7.492263,7.983394,8.066593,NA,NA,NA,NA,4.527408,4.604205,3.929125,3.77592,3.332022,3.466149,3.718671,NA,NA,NA,NA
165,1,0.795774715459477,9.248449,10.704732,5,9.432025,8.771058,8.752772,8.784349,9.553976,NA,NA,NA,NA,NA,NA,11.171786,11.109618,9.430662,9.377441,9.885017,NA,NA,NA,NA,NA,NA
166,1,0.795774715459477,5.94737,3.591115,7,5.782862,5.55828,5.165978,5.205188,5.799819,5.948002,6.297566,NA,NA,NA,NA,4.226437,4.373076,3.714756,3.399892,3.065884,3.079842,3.222592,NA,NA,NA,NA
167,1,0.795774715459477,6.356433,9.03773,6,6.60493,6.486497,6.250311,6.468984,6.908268,7.203282,NA,NA,NA,NA,NA,9.819451,9.842321,8.734319,8.568746,8.409395,8.724199,NA,NA,NA,NA,NA
168,1,0.795774715459477,9.140792,6.341067,6,9.773024,8.652986,8.240256,7.967708,7.967975,9.071673,NA,NA,NA,NA,NA,6.526141,7.061706,7.003752,6.729221,6.32887,5.457418,NA,NA,NA,NA,NA
169,1,0.795774715459477,8.466024,2.323493,6,9.088255,8.22943,8.00238,8.078936,8.949277,9.156773,NA,NA,NA,NA,NA,2.34745,2.623827,2.495512,1.613703,1.754823,2.029348,NA,NA,NA,NA,NA
170,1,0.795774715459477,6.202724,3.722043,4,7.008072,5.782862,6.297566,6.431942,NA,NA,NA,NA,NA,NA,NA,3.768018,4.226437,3.222592,3.236288,NA,NA,NA,NA,NA,NA,NA
171,1,0.795774715459477,5.214944,14.594602,6,5.445211,5.37845,5.077981,4.70074,4.742976,4.900313,NA,NA,NA,NA,NA,14.622767,15.057982,14.978821,14.510064,14.092379,14.089262,NA,NA,NA,NA,NA
172,1,0.795774715459477,5.702395,8.237441,4,5.443795,4.923288,5.904555,5.88047,NA,NA,NA,NA,NA,NA,NA,8.758932,8.502037,8.151215,8.361098,NA,NA,NA,NA,NA,NA,NA
173,1,0.795774715459477,6.081927,8.280994,7,6.908268,6.468984,5.88047,5.904555,5.996441,6.500841,6.669124,NA,NA,NA,NA,8.409395,8.568746,8.361098,8.151215,7.628654,7.415049,7.476013,NA,NA,NA,NA
174,1,0.795774715459477,7.396993,9.606203,8,7.797906,7.053718,6.60493,7.203282,8.254636,8.774586,8.784349,8.752772,NA,NA,NA,10.1952,10.137838,9.819451,8.724199,8.831424,9.293574,9.377441,9.430662,NA,NA,NA
175,1,0.795774715459477,5.987052,8.549889,5,6.250311,5.706899,5.443795,5.88047,6.468984,NA,NA,NA,NA,NA,NA,8.734319,9.046637,8.758932,8.361098,8.568746,NA,NA,NA,NA,NA,NA
176,1,0.795774715459477,8.596779,2.729807,5,9.162765,8.82204,8.545232,8.22943,9.088255,NA,NA,NA,NA,NA,NA,2.885252,3.311255,3.254579,2.623827,2.34745,NA,NA,NA,NA,NA,NA
177,1,0.795774715459477,5.039424,16.493588,5,5.518519,4.723622,4.885129,5.638776,5.770377,NA,NA,NA,NA,NA,NA,16.770269,16.739953,16.467259,16.435588,16.521365,NA,NA,NA,NA,NA,NA
178,1,0.795774715459477,6.87745,11.846085,6,6.899923,5.79295,5.794754,5.96441,6.923141,7.537235,NA,NA,NA,NA,NA,12.238845,12.327921,12.254281,11.383402,11.215159,11.450963,NA,NA,NA,NA,NA
179,1,0.795774715459477,7.572039,15.88794,4,8.265414,6.865822,7.481459,8.1015,NA,NA,NA,NA,NA,NA,NA,16.041103,16.506264,15.361659,15.523931,NA,NA,NA,NA,NA,NA,NA
180,1,0.795774715459477,5.007853,15.380649,7,5.320519,5.007812,4.764499,4.785066,5.077981,5.37845,5.610151,NA,NA,NA,NA,15.538396,15.531491,15.366523,15.2586,14.978821,15.057982,15.273416,NA,NA,NA,NA
181,1,0.795774715459477,7.90802,18.361128,7,8.112266,7.764786,7.736748,7.437282,7.408511,8.018173,8.321057,NA,NA,NA,NA,18.571911,18.786037,18.801382,18.696341,17.49662,17.460239,18.27926,NA,NA,NA,NA
182,1,0.795774715459477,5.789526,17.252596,7,6.911722,6.585471,5.096355,5.518519,5.770377,6.344417,6.702602,NA,NA,NA,NA,17.262527,17.59743,18.107941,16.770269,16.521365,16.380984,16.637999,NA,NA,NA,NA
183,1,0.795774715459477,6.795142,6.339505,5,7.967708,7.751493,6.303531,7.448869,7.967975,NA,NA,NA,NA,NA,NA,6.729221,6.836766,6.211616,5.684417,6.32887,NA,NA,NA,NA,NA,NA
184,1,0.795774715459477,8.228159,5.185212,8,9.071673,7.967975,7.448869,7.405922,7.899214,8.140894,8.854748,9.192332,NA,NA,NA,5.457418,6.32887,5.684417,5.556125,4.604205,4.527408,4.587633,5.171835,NA,NA,NA
185,1,0.795774715459477,8.879117,14.845329,6,9.266775,9.09082,8.837871,8.790963,8.855096,9.288189,NA,NA,NA,NA,NA,14.978494,15.237146,15.186215,14.780805,14.519911,14.886619,NA,NA,NA,NA,NA
186,1,0.795774715459477,7.818234,14.947222,6,8.296891,8.1015,7.481459,7.336464,7.620046,8.284265,NA,NA,NA,NA,NA,15.206192,15.523931,15.361659,15.171287,14.495316,15.069809,NA,NA,NA,NA,NA
187,1,0.795774715459477,6.168517,18.358081,6,6.526496,6.133333,5.999742,5.009376,5.096355,6.585471,NA,NA,NA,NA,NA,19.372508,20,20,18.182042,18.107941,17.59743,NA,NA,NA,NA,NA
188,1,0.795774715459477,5.449903,15.863824,7,6.344417,5.770377,5.638776,5.113158,5.320519,5.610151,6.156889,NA,NA,NA,NA,16.380984,16.521365,16.435588,16.050651,15.538396,15.273416,15.375307,NA,NA,NA,NA
189,1,0.795774715459477,5.42806,2.666592,6,5.799819,5.205188,4.992183,5.116208,5.336775,5.707743,NA,NA,NA,NA,NA,3.065884,3.399892,3.11384,1.998163,1.85374,2.43091,NA,NA,NA,NA,NA
190,1,0.795774715459477,6.526092,5.754995,7,6.303531,5.901118,5.7176,5.640243,6.607747,7.405922,7.448869,NA,NA,NA,NA,6.211616,6.326599,6.199781,5.099332,5.034503,5.556125,5.684417,NA,NA,NA,NA
191,1,0.795774715459477,8.337133,3.893523,4,8.854748,8.140894,8.066593,9.028491,NA,NA,NA,NA,NA,NA,NA,4.587633,4.527408,3.718671,4.066653,NA,NA,NA,NA,NA,NA,NA
192,1,0.795774715459477,5.001194,15.682188,5,5.113158,5.023472,4.708139,5.007812,5.320519,NA,NA,NA,NA,NA,NA,16.050651,16.054917,15.953374,15.531491,15.538396,NA,NA,NA,NA,NA,NA
193,1,0.795774715459477,6.04285,2.577443,4,5.948002,5.799819,5.707743,6.290718,NA,NA,NA,NA,NA,NA,NA,3.079842,3.065884,2.43091,2.422148,NA,NA,NA,NA,NA,NA,NA
194,1,0.795774715459477,9.665171,2.581786,5,9.992183,9.162765,9.088255,9.156773,10.116208,NA,NA,NA,NA,NA,NA,3.11384,2.885252,2.34745,2.029348,1.998163,NA,NA,NA,NA,NA,NA
195,1,0.795774715459477,9.628224,1.445062,7,10.336775,10.116208,9.156773,8.949277,9.383841,10.090666,10.562831,NA,NA,NA,NA,1.85374,1.998163,2.029348,1.754823,0.666629,0.797731,1.469379,NA,NA,NA,NA
196,1,0.795774715459477,8.670472,1.06259,6,8.949277,8.078936,7.999816,7.68814,9.21384,9.383841,NA,NA,NA,NA,NA,1.754823,1.613703,1.540494,0.68385,0.466128,0.666629,NA,NA,NA,NA,NA
197,1,0.795774715459477,6.66536,10.637489,8,6.923141,5.96441,5.865036,5.666222,5.902243,6.486497,6.60493,7.053718,NA,NA,NA,11.215159,11.383402,11.177865,10.24289,9.985617,9.842321,9.819451,10.137838,NA,NA,NA
198,1,0.795774715459477,7.575317,2.246165,6,8.00238,7.497282,6.855715,6.855028,7.999816,8.078936,NA,NA,NA,NA,NA,2.495512,2.851952,2.250549,2.248684,1.540494,1.613703,NA,NA,NA,NA,NA
199,1,0.795774715459477,8.719873,14.863754,5,8.837871,8.296891,8.284265,8.288234,8.790963,NA,NA,NA,NA,NA,NA,15.186215,15.206192,15.069809,15.059379,14.780805,NA,NA,NA,NA,NA,NA
200,1,0.795774715459477,8.095796,14.62631,6,8.288234,8.284265,7.620046,7.607549,8.536893,8.576373,NA,NA,NA,NA,NA,15.059379,15.069809,14.495316,14.230691,13.754919,14.068842,NA,NA,NA,NA,NA
101,2,0.928403834702723,11.169702,12.524907,6,10.886181,10.260562,10.267631,10.30089,11.017742,12.399571,NA,NA,NA,NA,NA,13.494872,13.348523,13.11115,13.049624,12.097,12.448177,NA,NA,NA,NA,NA
102,2,0.928403834702723,11.299607,4.343154,7,12.318777,12.321487,10.666623,10.372811,10.506262,10.537106,11.87529,NA,NA,NA,NA,4.521201,4.988493,5.202421,4.609222,4.142368,4.062569,3.652953,NA,NA,NA,NA
103,2,0.928403834702723,7.502481,4.331346,7,7.781878,6.596971,6.488153,6.485444,6.819354,8.013528,8.215414,NA,NA,NA,NA,5.025679,5.118309,4.988493,4.521201,4.26684,3.745565,3.826317,NA,NA,NA,NA
104,2,0.928403834702723,10.677611,7.778901,5,11.594011,11.487842,10.942907,10.227149,10.301791,NA,NA,NA,NA,NA,NA,7.924086,8.364179,8.802089,7.064105,7.063412,NA,NA,NA,NA,NA,NA
105,2,0.928403834702723,9.576849,18.849114,4,9.712189,9.749013,9.160649,9.49439,NA,NA,NA,NA,NA,NA,NA,18.820114,18.912107,18.778229,18.538294,NA,NA,NA,NA,NA,NA,NA
106,2,0.928403834702723,8.861393,19.25216,5,9.684132,7.387285,7.618958,8.67358,9.087856,NA,NA,NA,NA,NA,NA,20,20,19.568621,18.65518,18.824711,NA,NA,NA,NA,NA,NA
107,2,0.928403834702723,10.130099,14.797106,4,10.256935,9.68235,10.001595,10.321273,NA,NA,NA,NA,NA,NA,NA,14.76236,15.133817,13.853436,14.457009,NA,NA,NA,NA,NA,NA,NA
108,2,0.928403834702723,6.618888,14.664918,6,7.354463,7.210281,6.444592,6.29119,6.347137,7.044334,NA,NA,NA,NA,NA,15.177798,15.421291,15.254813,15.088409,14.662904,13.881313,NA,NA,NA,NA,NA
109,2,0.928403834702723,9.665788,10.715226,8,10.231414,10.006743,9.495513,9.235749,9.098288,9.097658,10.060717,10.215114,NA,NA,NA,11.094665,11.356313,11.587983,11.54899,11.453449,10.207559,9.307945,9.348637,NA,NA,NA
110,2,0.928403834702723,9.946211,0.045459,4,10.747391,9.052992,8.341203,10.742524,NA,NA,NA,NA,NA,NA,NA,0.434735,0.71683,0,0,NA,NA,NA,NA,NA,NA,NA
111,2,0.928403834702723,8.503494,12.178749,4,8.383385,8.110353,8.653703,9.032628,NA,NA,NA,NA,NA,NA,NA,12.479126,12.233435,11.449759,11.456636,NA,NA,NA,NA,NA,NA,NA
112,2,0.928403834702723,10.028155,16.736031,6,10.843538,10.780676,9.439856,9.430296,9.666006,10.627659,NA,NA,NA,NA,NA,16.966288,17.348008,17.456164,17.451445,16.062555,16.199093,NA,NA,NA,NA,NA
113,2,0.928403834702723,11.285588,15.030451,4,11.702293,11.406547,10.838389,11.325044,NA,NA,NA,NA,NA,NA,NA,14.958628,15.288191,14.929961,14.411735,NA,NA,NA,NA,NA,NA,NA
114,2,0.928403834702723,7.323335,9.054631,4,7.517427,6.844408,6.679085,7.306367,NA,NA,NA,NA,NA,NA,NA,9.855322,10.047899,9.120778,8.700172,NA,NA,NA,NA,NA,NA,NA
115,2,0.928403834702723,8.530041,10.7158,6,9.098288,9.032628,8.653703,8.098661,8.210172,9.097658,NA,NA,NA,NA,NA,11.453449,11.456636,11.449759,11.201109,10.127749,10.207559,NA,NA,NA,NA,NA
116,2,0.928403834702723,11.316751,10.747534,4,11.077165,11.01637,11.126066,12.13298,NA,NA,NA,NA,NA,NA,NA,11.225542,11.180799,9.830428,10.220698,NA,NA,NA,NA,NA,NA,NA
117,2,0.928403834702723,11.539654,0.027617,5,11.841768,10.888261,10.747391,10.742524,12.252599,NA,NA,NA,NA,NA,NA,0.834902,0.628569,0.434735,0,0,NA,NA,NA,NA,NA,NA
118,2,0.928403834702723,6.518676,7.113319,6,7.459914,6.963523,5.906529,5.887772,6.656344,6.98471,NA,NA,NA,NA,NA,7.374639,7.619888,7.738914,6.633107,6.103706,6.368438,NA,NA,NA,NA,NA
119,2,0.928403834702723,8.60415,12.242662,6,8.846559,8.722292,8.383385,9.032628,9.098288,9.235749,NA,NA,NA,NA,NA,12.901436,12.922435,12.479126,11.456636,11.453449,11.54899,NA,NA,NA,NA,NA
120,2,0.928403834702723,9.101941,16.578843,7,9.430296,8.649954,7.994056,7.888093,8.111754,9.595841,9.666006,NA,NA,NA,NA,17.451445,17.505772,17.145195,16.775998,16.565396,15.989945,16.062555,NA,NA,NA,NA
121,2,0.928403834702723,11.10685,7.13444,5,11.739862,11.594011,10.301791,11.304306,11.721105,NA,NA,NA,NA,NA,NA,7.738914,7.924086,7.063412,6.504148,6.633107,NA,NA,NA,NA,NA,NA
122,2,0.928403834702723,6.642476,8.212703,6,6.887383,5.938171,5.654509,5.760678,5.906529,6.963523,NA,NA,NA,NA,NA,8.125072,8.520994,8.364179,7.924086,7.738914,7.619888,NA,NA,NA,NA,NA
